city,state_id,state_name,county_name,lat,lng,zips,id
Marvin,NC,North Carolina,Union,34.9889,-80.8033,28173,1840017880
Larchmont,NY,New York,Westchester,40.9258,-73.7531,10538,1840004934
Irvington,NY,New York,Westchester,41.0349,-73.8660,10503 10533,1840004933
Garrett,IN,Indiana,DeKalb,41.3527,-85.1237,46738,1840008207
Hillsboro,OH,Ohio,Highland,39.2123,-83.6113,45133,1840007375
Bronxville,NY,New York,Westchester,40.9395,-73.8265,10708,1840004949
Pecan Plantation,TX,Texas,Hood,32.3628,-97.6553,76049,1840019460
Highland Heights,KY,Kentucky,Campbell,39.0354,-84.4567,41076 41099,1840014262
Kathleen,FL,Florida,Polk,28.1224,-82.0387,33810,1840014129
Milford,OH,Ohio,Clermont,39.1699,-84.2811,45150,1840003825
Swarthmore,PA,Pennsylvania,Delaware,39.9023,-75.3488,19081,1840000712
Desert Palms,CA,California,Riverside,33.7789,-116.2930,92211,1840043016
Gulf Breeze,FL,Florida,Santa Rosa,30.3684,-87.1737,32561 32562,1840013920
Morrow,GA,Georgia,Clayton,33.5815,-84.3391,30260,1840014814
Schuyler,NE,Nebraska,Colfax,41.4497,-97.0620,68661,1840009252
North Sea,NY,New York,Suffolk,40.9330,-72.4047,11968,1840005060
Gulf Park Estates,MS,Mississippi,Jackson,30.3802,-88.7581,39564,1840032475
San Antonio,PR,Puerto Rico,Dorado,18.4471,-66.2995,00646,1630023733
Woodland,WA,Washington,Cowlitz,45.9145,-122.7505,98674,1840021181
Union Gap,WA,Washington,Yakima,46.5566,-120.4979,98903,1840021152
Byron,MN,Minnesota,Olmsted,44.0378,-92.6409,55920,1840006809
West Hattiesburg,MS,Mississippi,Lamar,31.3114,-89.3740,39402,1840032564
Brier,WA,Washington,Snohomish,47.7924,-122.2734,98036,1840018379
Huntingburg,IN,Indiana,Dubois,38.3010,-86.9622,47542 47545,1840007496
Moraine,OH,Ohio,Montgomery,39.6983,-84.2458,45342 45439 45409,1840003784
Gananda,NY,New York,Wayne,43.1274,-77.3361,14568 14502,1840152413
Red Lion,PA,Pennsylvania,York,39.8986,-76.6078,17356,1840001461
Catasauqua,PA,Pennsylvania,Lehigh,40.6531,-75.4643,18032,1840001045
Salem,IN,Indiana,Washington,38.6047,-86.0976,47167,1840009790
Hazardville,CT,Connecticut,Capitol,41.9921,-72.5344,06082,1840000504
Ocean City,FL,Florida,Okaloosa,30.4398,-86.6071,32547,1840013922
Latimer,MS,Mississippi,Jackson,30.4974,-88.8607,39532 39565,1840013936
Taos,NM,New Mexico,Taos,36.3871,-105.5803,87571,1840022638
East Flat Rock,NC,North Carolina,Henderson,35.2802,-82.4171,28792 28726 28731,1840013073
Milford,MI,Michigan,Oakland,42.5870,-83.6012,48381,1840011058
Powell,WY,Wyoming,Park,44.7958,-108.7681,82435,1840019976
Brookhaven,WV,West Virginia,Monongalia,39.6062,-79.8812,26508 26507 26531,1840005643
Sheridan,OR,Oregon,Yamhill,45.0960,-123.3983,97378,1840021220
Sweetwater,TN,Tennessee,Monroe,35.6029,-84.4716,37874,1840015415
Munford,TN,Tennessee,Tipton,35.4434,-89.8147,38058,1840014548
Fairview,NY,New York,Dutchess,41.7321,-73.9137,12601,1840132690
De Soto,MO,Missouri,Jefferson,38.1410,-90.5609,63020,1840007509
Blue Bell,PA,Pennsylvania,Montgomery,40.1474,-75.2687,19422 19424,1840034868
Abilene,KS,Kansas,Dickinson,38.9230,-97.2252,67410,1840001629
Ralston,NE,Nebraska,Douglas,41.2005,-96.0355,68127,1840009316
West Loch Estate,HI,Hawaii,Honolulu,21.3617,-158.0246,96706,1840039268
Thurmont,MD,Maryland,Frederick,39.6210,-77.4076,21788,1840005716
Colusa,CA,California,Colusa,39.2059,-122.0125,95932,1840018810
Leitchfield,KY,Kentucky,Grayson,37.4863,-86.2856,42754 42755,1840014366
Clemson University,SC,South Carolina,Pickens,34.6750,-82.8344,29631 29634,1840146556
Mount Vernon,IN,Indiana,Posey,37.9364,-87.8958,47620,1840013884
Eatonton,GA,Georgia,Putnam,33.3258,-83.3886,31024 31026,1840013764
Watchung,NJ,New Jersey,Somerset,40.6431,-74.4391,07069,1840001061
Chesapeake Beach,MD,Maryland,Calvert,38.6881,-76.5448,20732,1840006151
Elm Grove,WI,Wisconsin,Waukesha,43.0480,-88.0867,53122,1840003011
Huron,CA,California,Fresno,36.2041,-120.0961,93234,1840018946
Canutillo,TX,Texas,El Paso,31.9185,-106.6006,79835,1840018151
Dacono,CO,Colorado,Weld,40.0623,-104.9476,80603 80514,1840018740
Willard,MO,Missouri,Greene,37.2931,-93.4171,65781 65803,1840010870
River Park,FL,Florida,St. Lucie,27.3214,-80.3308,34983 34952,1840028958
East Falmouth,MA,Massachusetts,Barnstable,41.5708,-70.5556,02536,1840003237
Wheelersburg,OH,Ohio,Scioto,38.7383,-82.8420,45662 45694,1840007422
Cynthiana,KY,Kentucky,Harrison,38.3860,-84.2992,41031,1840014283
Zimmerman,MN,Minnesota,Sherburne,45.4416,-93.5980,55398,1840009993
Ramtown,NJ,New Jersey,Monmouth,40.1145,-74.1492,07731,1840033393
Gun Barrel City,TX,Texas,Henderson,32.3277,-96.1286,75156,1840020772
Dillon,SC,South Carolina,Dillon,34.4233,-79.3689,29536,1840014676
Fruitland,ID,Idaho,Payette,44.0197,-116.9220,83619,1840020013
Johnson Lane,NV,Nevada,Douglas,39.0489,-119.7245,89423,1840033830
Braddock,VA,Virginia,Fairfax,38.8308,-77.3565,22030 22038,1840153064
Sanibel,FL,Florida,Lee,26.4534,-82.1023,33957,1840015996
Prospect Park,PA,Pennsylvania,Delaware,39.8859,-75.3075,19076,1840000707
Douglas,WY,Wyoming,Converse,42.7542,-105.3969,82633,1840018655
Volo,IL,Illinois,Lake,42.3299,-88.1598,60020 60073 60041,1840011182
High Springs,FL,Florida,Alachua,29.8070,-82.5955,32643 32655,1840015060
Stratmoor,CO,Colorado,El Paso,38.7731,-104.7786,80906 80911,1840028582
Sidney,NE,Nebraska,Cheyenne,41.1341,-102.9681,69162 69160,1840009309
Camino Tassajara,CA,California,Contra Costa,37.7909,-121.8851,94506,1840028420
Pimmit Hills,VA,Virginia,Fairfax,38.9105,-77.1991,22043,1840006024
Lake Mills,WI,Wisconsin,Jefferson,43.0775,-88.9055,53551,1840003003
Lindale,TX,Texas,Smith,32.4933,-95.4069,75706 75771,1840022078
Ranchettes,WY,Wyoming,Laramie,41.2186,-104.7729,82009,1840038441
Flanders,NY,New York,Suffolk,40.8937,-72.6051,11901,1840005012
Walker,LA,Louisiana,Livingston,30.4851,-90.8654,70785,1840017185
Harrah,OK,Oklahoma,Oklahoma,35.4786,-97.1873,73020 73045,1840020424
Johnsburg,IL,Illinois,McHenry,42.3830,-88.2476,60051,1840011128
Nolanville,TX,Texas,Bell,31.0754,-97.6090,76559 76513,1840020853
Ward,AR,Arkansas,Lonoke,35.0117,-91.9577,72007 72176,1840015504
Chickasaw,AL,Alabama,Mobile,30.7715,-88.0793,36611 36671,1840014986
Cherry Hills Village,CO,Colorado,Arapahoe,39.6375,-104.9480,80113 80111,1840018793
Avra Valley,AZ,Arizona,Pima,32.4195,-111.3393,85653,1840027985
Lebanon,KY,Kentucky,Marion,37.5691,-85.2594,40033,1840014353
Fountainhead-Orchard Hills,MD,Maryland,Washington,39.6878,-77.7173,21742,1840073674
Salida del Sol Estates,TX,Texas,Hidalgo,26.3257,-98.4469,78576,1840145920
Sullivan,MO,Missouri,Franklin,38.2129,-91.1637,63080,1840009643
Penitas,TX,Texas,Hidalgo,26.2577,-98.4407,78576,1840021029
Walkersville,MD,Maryland,Frederick,39.4832,-77.3559,21793,1840005717
Twin Lakes,WI,Wisconsin,Kenosha,42.5190,-88.2484,53181,1840003159
Henderson,TN,Tennessee,Chester,35.4446,-88.6531,38340,1840014550
Snowflake,AZ,Arizona,Navajo,34.5225,-110.0913,85937,1840022572
Pigeon Forge,TN,Tennessee,Sevier,35.7977,-83.5623,37863 37862 37868,1840014500
East End,AR,Arkansas,Saline,34.5554,-92.3261,72065 72206 72103,1840013086
Carlstadt,NJ,New Jersey,Bergen,40.8247,-74.0613,07072,1840000895
El Rio,CA,California,Ventura,34.2453,-119.1568,93036,1840017913
Portland,IN,Indiana,Jay,40.4376,-84.9833,47371,1840014175
New Haven,MI,Michigan,Macomb,42.7306,-82.7953,48048,1840011051
Village of Oak Creek,AZ,Arizona,Yavapai,34.7813,-111.7606,86351 86341,1840036808
Rochester Institute of Technology,NY,New York,Monroe,43.0827,-77.6715,14623,1840145795
Tea,SD,South Dakota,Lincoln,43.4564,-96.8257,57106 57064,1840002841
Marion,SC,South Carolina,Marion,34.1787,-79.3956,29571,1840015595
De Soto,KS,Kansas,Johnson,38.9688,-94.9549,66018,1840001633
Forest Hills,PA,Pennsylvania,Allegheny,40.4251,-79.8544,15221,1840001232
Monticello,IL,Illinois,Piatt,40.0342,-88.5728,61856,1840008377
Lucas Valley-Marinwood,CA,California,Marin,38.0405,-122.5765,94903 94913,1840073922
Shrewsbury,MO,Missouri,St. Louis,38.5866,-90.3282,63119 63171,1840009741
Simsbury Center,CT,Connecticut,Capitol,41.8808,-72.8111,06070,1840034967
West Yarmouth,MA,Massachusetts,Barnstable,41.6496,-70.2487,02673,1840003246
Clyde,OH,Ohio,Sandusky,41.3044,-82.9781,43410,1840007131
Huntington Woods,MI,Michigan,Oakland,42.4816,-83.1685,48070,1840002445
Dripping Springs,TX,Texas,Hays,30.1960,-98.0938,78620,1840019606
Highland,NY,New York,Ulster,41.7208,-73.9625,12528,1840004716
Glenarden,MD,Maryland,Prince George's,38.9294,-76.8577,20706 20774,1840005973
Tecumseh,OK,Oklahoma,Pottawatomie,35.2639,-96.9337,74801 74873,1840021786
Crockett,TX,Texas,Houston,31.3177,-95.4564,75835,1840019547
Hilmar-Irwin,CA,California,Merced,37.4045,-120.8504,95324,1840074136
Lyman,SC,South Carolina,Spartanburg,34.9667,-82.1232,29385 29365,1840016461
Rossford,OH,Ohio,Wood,41.5812,-83.5682,43551 43460,1840000624
Waupaca,WI,Wisconsin,Waupaca,44.3506,-89.0719,54981,1840002353
Bethel,AK,Alaska,Bethel,60.7928,-161.7917,99559 99545,1840023353
Orange City,IA,Iowa,Sioux,43.0023,-96.0566,51041,1840009044
Hampstead,MD,Maryland,Carroll,39.6105,-76.8549,21074,1840005699
Leisure Village,NJ,New Jersey,Ocean,40.0445,-74.1852,08701,1840005534
Covedale,OH,Ohio,Hamilton,39.1267,-84.6370,45238 45233,1840034226
Ville Platte,LA,Louisiana,Evangeline,30.6901,-92.2746,70586,1840015896
Champion Heights,OH,Ohio,Trumbull,41.3031,-80.8514,44481 44483,1840073783
Cold Spring,KY,Kentucky,Campbell,39.0130,-84.4350,41076,1840014257
Gladewater,TX,Texas,Gregg,32.5426,-94.9465,75647,1840020745
Warrenton,OR,Oregon,Clatsop,46.1685,-123.9302,97146 97121,1840021183
Countryside,IL,Illinois,Cook,41.7741,-87.8752,60525,1840007026
Obetz,OH,Ohio,Franklin,39.8671,-82.9451,43125 43137 43207,1840012408
Prospect Park,NJ,New Jersey,Passaic,40.9380,-74.1736,07508,1840000834
DeFuniak Springs,FL,Florida,Walton,30.7123,-86.1208,32433 32435,1840015011
Manistee,MI,Michigan,Manistee,44.2439,-86.3242,49660,1840002511
Crestwood,KY,Kentucky,Oldham,38.3355,-85.4839,40014,1840014284
Talent,OR,Oregon,Jackson,42.2404,-122.7807,97540,1840021300
Steelton,PA,Pennsylvania,Dauphin,40.2258,-76.8253,17113,1840001297
Yardville,NJ,New Jersey,Mercer,40.1849,-74.6604,08620 08691,1840026523
East Rochester,NY,New York,Monroe,43.1122,-77.4869,14445,1840004289
Vero Lake Estates,FL,Florida,Indian River,27.7471,-80.5283,32967,1840047939
Taylor,PA,Pennsylvania,Lackawanna,41.3958,-75.7147,18517 18518,1840003390
Adel,IA,Iowa,Dallas,41.6101,-94.0124,50003,1840007053
Pembroke Park,FL,Florida,Broward,25.9852,-80.1777,33021 33023 33009,1840017273
Briar,TX,Texas,Wise,32.9882,-97.5526,76023 76020,1840018035
Kingston Estates,NJ,New Jersey,Camden,39.9188,-74.9898,08034,1840033314
Rochester,IN,Indiana,Fulton,41.0591,-86.1959,46975,1840009329
Salton City,CA,California,Imperial,33.2994,-115.9609,92275 92274,1840019374
Silver Lake,NC,North Carolina,New Hanover,34.1409,-77.9089,28412,1840032901
Princeton,KY,Kentucky,Caldwell,37.1068,-87.8853,42445,1840014382
Crystal City,TX,Texas,Zavala,28.6908,-99.8258,78839,1840019688
Willows,CA,California,Glenn,39.5149,-122.1995,95988,1840021438
Sidney,MT,Montana,Richland,47.7152,-104.1679,59270,1840021085
Loudon,TN,Tennessee,Loudon,35.7414,-84.3701,37774,1840016254
Brookville,OH,Ohio,Montgomery,39.8393,-84.4176,45309,1840005562
Fairfield Plantation,GA,Georgia,Carroll,33.6457,-84.9254,30180,1840146819
Jackson,OH,Ohio,Jackson,39.0448,-82.6458,45640,1840008548
Penn Wynne,PA,Pennsylvania,Montgomery,39.9867,-75.2715,19096,1840035305
Centerport,NY,New York,Suffolk,40.8951,-73.3704,11721,1840005027
South Williamsport,PA,Pennsylvania,Lycoming,41.2294,-77.0009,17702,1840000636
Morris Plains,NJ,New Jersey,Morris,40.8356,-74.4786,07950,1840003576
Paulsboro,NJ,New Jersey,Gloucester,39.8400,-75.2397,08066,1840001523
Prosser,WA,Washington,Benton,46.2068,-119.7663,99350,1840019890
Roseland,NJ,New Jersey,Essex,40.8208,-74.3086,07068,1840000998
White Oak,TX,Texas,Gregg,32.5312,-94.8564,75693,1840022080
Gleneagle,CO,Colorado,El Paso,39.0453,-104.8288,80921,1840028578
Boiling Spring Lakes,NC,North Carolina,Brunswick,34.0327,-78.0685,28461,1840013635
Freeport,FL,Florida,Walton,30.5039,-86.1391,32439,1840013926
East Kapolei,HI,Hawaii,Honolulu,21.3633,-158.0410,96706,1840150018
Portage Lakes,OH,Ohio,Summit,41.0034,-81.5347,44319,1840004956
Wilton,CA,California,Sacramento,38.4130,-121.2127,95693,1840018848
Bridgewater Center,NJ,New Jersey,Somerset,40.6037,-74.6445,08807,1840153048
Martins Ferry,OH,Ohio,Belmont,40.1014,-80.7253,43935,1840008388
Exton,PA,Pennsylvania,Chester,40.0307,-75.6303,19341 19353,1840001421
Wolfforth,TX,Texas,Lubbock,33.5147,-102.0067,79382,1840021983
Elsmere,DE,Delaware,New Castle,39.7384,-75.5946,19804 19805,1840005574
Rushville,IN,Indiana,Rush,39.6171,-85.4463,46173,1840014235
Chillicothe,IL,Illinois,Peoria,40.9158,-89.5020,61523,1840007174
Fair Haven,NJ,New Jersey,Monmouth,40.3618,-74.0392,07704,1840003681
Crescent City,CA,California,Del Norte,41.7728,-124.1902,95531 95532,1840018707
Cameron Park,TX,Texas,Cameron,25.9706,-97.4775,78526,1840037105
Old Bethpage,NY,New York,Nassau,40.7558,-73.4545,11804 11735,1840005247
Mays Landing,NJ,New Jersey,Atlantic,39.4506,-74.7098,08330,1840005597
Aztec,NM,New Mexico,San Juan,36.8225,-107.9710,87410,1840018993
South Valley Stream,NY,New York,Nassau,40.6558,-73.7185,11581,1840034062
Braidwood,IL,Illinois,Will,41.2695,-88.2235,60408 60481,1840007090
Bridgeport,TX,Texas,Wise,33.2100,-97.7708,76426,1840019384
Torrington,WY,Wyoming,Goshen,42.0653,-104.1737,82240,1840021302
Willard,OH,Ohio,Huron,41.0518,-82.7232,44890 44888,1840000818
Ishpeming,MI,Michigan,Marquette,46.4862,-87.6658,49849,1840003922
Slinger,WI,Wisconsin,Washington,43.3317,-88.2798,53086,1840002828
Lake Fenton,MI,Michigan,Genesee,42.8453,-83.7086,48430,1840004341
Bulverde,TX,Texas,Comal,29.7744,-98.4364,78163 78070,1840019628
North Scituate,MA,Massachusetts,Plymouth,42.2121,-70.7652,02066,1840004680
Doolittle,TX,Texas,Hidalgo,26.3597,-98.1167,78542,1840037043
Corry,PA,Pennsylvania,Erie,41.9259,-79.6358,16407,1840000474
Rockford,MI,Michigan,Kent,43.1267,-85.5582,49341 49351,1840002924
Northford,CT,Connecticut,South Central Connecticut,41.3949,-72.7826,06472,1840044642
Lauderdale-by-the-Sea,FL,Florida,Broward,26.1991,-80.0971,33308 33062 33303,1840017271
Madison,SD,South Dakota,Lake,44.0062,-97.1085,57042,1840002540
Rupert,ID,Idaho,Minidoka,42.6189,-113.6740,83350,1840020066
Quebradillas,PR,Puerto Rico,Quebradillas,18.4724,-66.9350,00678,1630035558
Cherryville,NC,North Carolina,Gaston,35.3844,-81.3781,28021,1840014589
Cumberland,IN,Indiana,Hancock,39.7843,-85.9458,46229 46140,1840009532
Wesley Hills,NY,New York,Rockland,41.1578,-74.0768,10901 10952 10977,1840004989
Independence,IA,Iowa,Buchanan,42.4621,-91.9027,50644,1840008058
Riverside,MD,Maryland,Harford,39.4784,-76.2398,21001 21017,1840031473
Marlow Heights,MD,Maryland,Prince George's,38.8237,-76.9484,20748,1840005961
Snyderville,UT,Utah,Summit,40.7041,-111.5434,84098,1840024187
Palmer,AK,Alaska,Matanuska-Susitna,61.5971,-149.1148,99645,1840023379
Yaphank,NY,New York,Suffolk,40.8323,-72.9233,11980,1840005116
Churchville,PA,Pennsylvania,Bucks,40.1922,-74.9982,18966 18954,1840035279
Jonesboro,GA,Georgia,Clayton,33.5211,-84.3548,30236 30237,1840014816
Plaquemine,LA,Louisiana,Iberville,30.2833,-91.2430,70764 70765,1840015037
Rib Mountain,WI,Wisconsin,Marathon,44.9195,-89.6757,54401,1840038097
Zuni Pueblo,NM,New Mexico,McKinley,35.0693,-108.8558,87327,1840019095
South Lakes,AK,Alaska,Matanuska-Susitna,61.5874,-149.3160,99645 99654,1840152940
Pontoon Beach,IL,Illinois,Madison,38.7208,-90.0609,62025 62040,1840012797
Branford Center,CT,Connecticut,South Central Connecticut,41.2780,-72.8148,06405,1840073557
Oceanport,NJ,New Jersey,Monmouth,40.3160,-74.0205,07757 07703,1840001365
Laurence Harbor,NJ,New Jersey,Middlesex,40.4489,-74.2494,08879 07721 07735,1840005420
Darlington,SC,South Carolina,Darlington,34.3015,-79.8670,29532,1840014693
Packanack Lake,NJ,New Jersey,Passaic,40.9382,-74.2564,07470,1840081169
Tallulah,LA,Louisiana,Madison,32.4068,-91.1916,71282 71284,1840015808
Aptos,CA,California,Santa Cruz,36.9912,-121.8934,95003 95001,1840017648
Paoli,PA,Pennsylvania,Chester,40.0420,-75.4912,19355 19301,1840005501
Edgewood,NM,New Mexico,Santa Fe,35.1318,-106.2151,87015 87047,1840074899
Potomac Mills,VA,Virginia,Prince William,38.6554,-77.3000,22192,1840026711
Hellertown,PA,Pennsylvania,Northampton,40.5812,-75.3378,18055,1840000973
Gustine,CA,California,Merced,37.2545,-120.9949,95322,1840020310
Tequesta,FL,Florida,Palm Beach,26.9618,-80.1011,33469,1840018310
Williamson,AZ,Arizona,Yavapai,34.7082,-112.5343,86305,1840019166
Durham,CA,California,Butte,39.6232,-121.7875,95965 95958 95928 95938,1840018775
Glendale,MO,Missouri,St. Louis,38.5935,-90.3826,63122,1840008588
Midway,UT,Utah,Wasatch,40.5183,-111.4746,84049,1840020165
Cheverly,MD,Maryland,Prince George's,38.9254,-76.9141,20785,1840005984
Maquoketa,IA,Iowa,Jackson,42.0590,-90.6649,52060,1840009137
Clairton,PA,Pennsylvania,Allegheny,40.2976,-79.8854,15025,1840001219
Fort Washington,PA,Pennsylvania,Montgomery,40.1408,-75.1926,19034,1840005460
North Hobbs,NM,New Mexico,Lea,32.7731,-103.1250,88240 88242 88241,1840043200
Woodcliff Lake,NJ,New Jersey,Bergen,41.0253,-74.0604,07677,1840000924
Gas City,IN,Indiana,Grant,40.4887,-85.5944,46933 46953,1840008338
Little Silver,NJ,New Jersey,Monmouth,40.3357,-74.0346,07739,1840003671
Kennett Square,PA,Pennsylvania,Chester,39.8438,-75.7113,19348,1840001428
Battlefield,MO,Missouri,Greene,37.1194,-93.3683,65619,1840007616
Blackwell,OK,Oklahoma,Kay,36.8013,-97.3009,74631,1840018980
Briar Chapel,NC,North Carolina,Chatham,35.8241,-79.1168,27312 27516,1840151242
Northville,MI,Michigan,Wayne,42.4355,-83.4890,48167,1840003958
De Queen,AR,Arkansas,Sevier,34.0426,-94.3420,71832,1840014735
Mount Zion,IL,Illinois,Macon,39.7793,-88.8834,62521 62549,1840012429
Milan,MI,Michigan,Monroe,42.0816,-83.6854,48160,1840003170
Barnesville,GA,Georgia,Lamar,33.0508,-84.1528,30204,1840013783
Newtown Grant,PA,Pennsylvania,Bucks,40.2619,-74.9481,18940,1840035430
Inniswold,LA,Louisiana,East Baton Rouge,30.3982,-91.0710,70809 70826,1840031059
Everman,TX,Texas,Tarrant,32.6296,-97.2827,76140,1840020694
Homeland,CA,California,Riverside,33.7459,-117.1132,92548,1840017988
Puerto Real,PR,Puerto Rico,Cabo Rojo,18.0767,-67.1858,00623,1630035555
Avon,CO,Colorado,Eagle,39.6442,-106.5130,81620,1840020194
Jonesborough,TN,Tennessee,Washington,36.2959,-82.4766,37659,1840016092
Pollock Pines,CA,California,El Dorado,38.7575,-120.5921,95726 95709,1840018831
Wayne,NE,Nebraska,Wayne,42.2379,-97.0101,68787,1840010121
Elburn,IL,Illinois,Kane,41.8852,-88.4606,60119,1840011347
Southgate,FL,Florida,Sarasota,27.3066,-82.5107,34239,1840029078
Schriever,LA,Louisiana,Terrebonne,29.7333,-90.8310,70301 70395,1840014033
Cheshire Village,CT,Connecticut,Naugatuck Valley,41.5041,-72.8969,06410 06408 06411,1840073562
The Village of Indian Hill,OH,Ohio,Hamilton,39.1916,-84.3345,45242 45243 45111,1840034360
Beardstown,IL,Illinois,Cass,39.9993,-90.4178,62618,1840007268
Gardiner,ME,Maine,Kennebec,44.1910,-69.7921,04345 04359,1840000303
Happy Valley,CA,California,Shasta,40.4662,-122.4207,96007,1840153153
Swannanoa,NC,North Carolina,Buncombe,35.6009,-82.3917,28778,1840013410
Kingston,TN,Tennessee,Roane,35.8713,-84.4959,37763,1840014499
Vandalia,IL,Illinois,Fayette,38.9754,-89.1117,62471,1840010693
Moores Mill,AL,Alabama,Madison,34.8491,-86.5222,35759 35810 35811,1840013547
Cambria,CA,California,San Luis Obispo,35.5520,-121.0838,93428,1840017806
Three Oaks,FL,Florida,Lee,26.4724,-81.7959,33967,1840029011
Pevely,MO,Missouri,Jefferson,38.2867,-90.3988,63070,1840009810
Fruit Heights,UT,Utah,Davis,41.0277,-111.9082,84037,1840020143
Barnhart,MO,Missouri,Jefferson,38.3360,-90.4046,63012 63057,1840006237
Eudora,KS,Kansas,Douglas,38.9345,-95.0956,66025,1840008558
Oreland,PA,Pennsylvania,Montgomery,40.1150,-75.1803,19038 19075,1840005458
Solvang,CA,California,Santa Barbara,34.5935,-120.1401,93463,1840021831
Rittman,OH,Ohio,Wayne,40.9736,-81.7850,44270,1840009372
Nazareth,PA,Pennsylvania,Northampton,40.7400,-75.3131,18064,1840000974
Lake City,SC,South Carolina,Florence,33.8676,-79.7534,29560,1840014715
Pauls Valley,OK,Oklahoma,Garvin,34.7231,-97.2281,73075,1840020479
Sheridan,CO,Colorado,Arapahoe,39.6468,-105.0182,80110,1840021440
Wilmore,KY,Kentucky,Jessamine,37.8786,-84.6545,40356 40390,1840015220
Lewistown,MT,Montana,Fergus,47.0514,-109.4524,59457,1840019823
Massanetta Springs,VA,Virginia,Rockingham,38.3899,-78.8340,22801,1840026720
Truth or Consequences,NM,New Mexico,Sierra,33.1864,-107.2589,87901 87935,1840021995
Franklin,PA,Pennsylvania,Venango,41.3936,-79.8425,16323,1840003425
Rochester,WA,Washington,Thurston,46.8198,-123.0636,98579,1840018459
Dickson City,PA,Pennsylvania,Lackawanna,41.4684,-75.6358,18508 18519,1840003380
Bellefonte,PA,Pennsylvania,Centre,40.9141,-77.7683,16823,1840000822
Elmwood,LA,Louisiana,Jefferson,29.9554,-90.1879,70121 70123 70001,1840031147
Harriman,TN,Tennessee,Roane,35.9307,-84.5602,37748,1840013385
Manchester,WA,Washington,Kitsap,47.5519,-122.5517,98366,1840017336
Louisville,MS,Mississippi,Winston,33.1224,-89.0553,39339,1840015745
Pine Brook,NJ,New Jersey,Morris,40.8676,-74.3438,07058,1840033379
Watford City,ND,North Dakota,McKenzie,47.8027,-103.2678,58854,1840001892
Tarrant,AL,Alabama,Jefferson,33.5945,-86.7685,35217,1840015671
